name	commits
tensorflow/core/api_def/base_api/api_def_WholeFileReaderV2.pbtxt	2
tensorflow/core/api_def/base_api/api_def_WindowDataset.pbtxt	1
tensorflow/core/api_def/base_api/api_def_WriteAudioSummary.pbtxt	1
tensorflow/core/api_def/base_api/api_def_WriteFile.pbtxt	2
tensorflow/core/api_def/base_api/api_def_WriteGraphSummary.pbtxt	1
tensorflow/core/api_def/base_api/api_def_WriteHistogramSummary.pbtxt	1
tensorflow/core/api_def/base_api/api_def_WriteImageSummary.pbtxt	1
tensorflow/core/api_def/base_api/api_def_WriteScalarSummary.pbtxt	1
tensorflow/core/api_def/base_api/api_def_WriteSummary.pbtxt	1
tensorflow/core/api_def/base_api/api_def_ZerosLike.pbtxt	2
tensorflow/core/api_def/base_api/api_def_Zeta.pbtxt	4
tensorflow/core/api_def/base_api/api_def_ZipDataset.pbtxt	2
tensorflow/core/api_def/excluded_ops.cc	2
tensorflow/core/api_def/excluded_ops.h	1
tensorflow/core/api_def/java_api/api_def_Assert.pbtxt	2
tensorflow/core/api_def/java_api/api_def_Const.pbtxt	2
tensorflow/core/api_def/java_api/api_def_Switch.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Abort.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Abs.pbtxt	2
tensorflow/core/api_def/python_api/api_def_AccumulateNV2.pbtxt	2
tensorflow/core/api_def/python_api/api_def_AccumulatorApplyGradient.pbtxt	1
tensorflow/core/api_def/python_api/api_def_AccumulatorNumAccumulated.pbtxt	1
tensorflow/core/api_def/python_api/api_def_AccumulatorSetGlobalStep.pbtxt	1
tensorflow/core/api_def/python_api/api_def_AccumulatorTakeGradient.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Acos.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Acosh.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Add.pbtxt	2
tensorflow/core/api_def/python_api/api_def_AddManySparseToTensorsMap.pbtxt	2
tensorflow/core/api_def/python_api/api_def_AddN.pbtxt	2
tensorflow/core/api_def/python_api/api_def_AddSparseToTensorsMap.pbtxt	2
tensorflow/core/api_def/python_api/api_def_AddV2.pbtxt	2
tensorflow/core/api_def/python_api/api_def_AdjustContrast.pbtxt	1
tensorflow/core/api_def/python_api/api_def_AdjustContrastv2.pbtxt	2
tensorflow/core/api_def/python_api/api_def_AdjustHue.pbtxt	1
tensorflow/core/api_def/python_api/api_def_AdjustSaturation.pbtxt	1
tensorflow/core/api_def/python_api/api_def_All.pbtxt	2
tensorflow/core/api_def/python_api/api_def_AllCandidateSampler.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Angle.pbtxt	1
tensorflow/core/api_def/python_api/api_def_AnonymousIterator.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Any.pbtxt	2
tensorflow/core/api_def/python_api/api_def_ApplyAdaMax.pbtxt	2
tensorflow/core/api_def/python_api/api_def_ApplyAdadelta.pbtxt	1
tensorflow/core/api_def/python_api/api_def_ApplyAdagrad.pbtxt	1
tensorflow/core/api_def/python_api/api_def_ApplyAdagradDA.pbtxt	1
tensorflow/core/api_def/python_api/api_def_ApplyAdam.pbtxt	1
tensorflow/core/api_def/python_api/api_def_ApplyAddSign.pbtxt	1
tensorflow/core/api_def/python_api/api_def_ApplyCenteredRMSProp.pbtxt	1
tensorflow/core/api_def/python_api/api_def_ApplyFtrl.pbtxt	1
tensorflow/core/api_def/python_api/api_def_ApplyFtrlV2.pbtxt	1
tensorflow/core/api_def/python_api/api_def_ApplyGradientDescent.pbtxt	1
tensorflow/core/api_def/python_api/api_def_ApplyMomentum.pbtxt	1
tensorflow/core/api_def/python_api/api_def_ApplyPowerSign.pbtxt	1
tensorflow/core/api_def/python_api/api_def_ApplyProximalAdagrad.pbtxt	1
tensorflow/core/api_def/python_api/api_def_ApplyProximalGradientDescent.pbtxt	1
tensorflow/core/api_def/python_api/api_def_ApplyRMSProp.pbtxt	1
tensorflow/core/api_def/python_api/api_def_ApproximateEqual.pbtxt	1
tensorflow/core/api_def/python_api/api_def_ArgMax.pbtxt	1
tensorflow/core/api_def/python_api/api_def_ArgMin.pbtxt	1
tensorflow/core/api_def/python_api/api_def_AsString.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Asin.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Asinh.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Assert.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Assign.pbtxt	1
tensorflow/core/api_def/python_api/api_def_AssignAdd.pbtxt	1
tensorflow/core/api_def/python_api/api_def_AssignAddVariableOp.pbtxt	1
tensorflow/core/api_def/python_api/api_def_AssignSub.pbtxt	1
tensorflow/core/api_def/python_api/api_def_AssignSubVariableOp.pbtxt	1
tensorflow/core/api_def/python_api/api_def_AssignVariableOp.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Atan.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Atan2.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Atanh.pbtxt	2
tensorflow/core/api_def/python_api/api_def_AudioSummary.pbtxt	2
tensorflow/core/api_def/python_api/api_def_AudioSummaryV2.pbtxt	2
tensorflow/core/api_def/python_api/api_def_AvgPool.pbtxt	2
tensorflow/core/api_def/python_api/api_def_AvgPool3D.pbtxt	1
tensorflow/core/api_def/python_api/api_def_AvgPool3DGrad.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Barrier.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BarrierClose.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BarrierIncompleteSize.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BarrierInsertMany.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BarrierReadySize.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BarrierTakeMany.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BatchCholesky.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BatchCholeskyGrad.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BatchDataset.pbtxt	1
tensorflow/core/api_def/python_api/api_def_BatchFFT.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BatchFFT2D.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BatchFFT3D.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BatchIFFT.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BatchIFFT2D.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BatchIFFT3D.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BatchMatMul.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BatchMatrixBandPart.pbtxt	1
tensorflow/core/api_def/python_api/api_def_BatchMatrixDeterminant.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BatchMatrixDiag.pbtxt	1
tensorflow/core/api_def/python_api/api_def_BatchMatrixDiagPart.pbtxt	1
tensorflow/core/api_def/python_api/api_def_BatchMatrixInverse.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BatchMatrixSetDiag.pbtxt	1
tensorflow/core/api_def/python_api/api_def_BatchMatrixSolve.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BatchMatrixSolveLs.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BatchMatrixTriangularSolve.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BatchNormWithGlobalNormalization.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BatchNormWithGlobalNormalizationGrad.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BatchSelfAdjointEig.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BatchSelfAdjointEigV2.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BatchSvd.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BatchToSpace.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BatchToSpaceND.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BesselI0e.pbtxt	1
tensorflow/core/api_def/python_api/api_def_BesselI1e.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Betainc.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BiasAdd.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BiasAddGrad.pbtxt	1
tensorflow/core/api_def/python_api/api_def_BiasAddV1.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Bincount.pbtxt	1
tensorflow/core/api_def/python_api/api_def_BitwiseAnd.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BitwiseOr.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BitwiseXor.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BroadcastArgs.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Bucketize.pbtxt	2
tensorflow/core/api_def/python_api/api_def_BytesProducedStatsDataset.pbtxt	1
tensorflow/core/api_def/python_api/api_def_CTCBeamSearchDecoder.pbtxt	2
tensorflow/core/api_def/python_api/api_def_CTCGreedyDecoder.pbtxt	2
tensorflow/core/api_def/python_api/api_def_CTCLoss.pbtxt	2
tensorflow/core/api_def/python_api/api_def_CacheDataset.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Cast.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Ceil.pbtxt	2
tensorflow/core/api_def/python_api/api_def_CheckNumerics.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Cholesky.pbtxt	4
tensorflow/core/api_def/python_api/api_def_CholeskyGrad.pbtxt	1
tensorflow/core/api_def/python_api/api_def_ClipByValue.pbtxt	2
tensorflow/core/api_def/python_api/api_def_CloseSummaryWriter.pbtxt	1
tensorflow/core/api_def/python_api/api_def_CollectiveBcastRecv.pbtxt	1
tensorflow/core/api_def/python_api/api_def_CollectiveBcastSend.pbtxt	1
tensorflow/core/api_def/python_api/api_def_CollectiveReduce.pbtxt	1
tensorflow/core/api_def/python_api/api_def_CompareAndBitpack.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Complex.pbtxt	2
tensorflow/core/api_def/python_api/api_def_ComplexAbs.pbtxt	2
tensorflow/core/api_def/python_api/api_def_ComputeAccidentalHits.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Concat.pbtxt	2
tensorflow/core/api_def/python_api/api_def_ConcatOffset.pbtxt	2
tensorflow/core/api_def/python_api/api_def_ConcatV2.pbtxt	2
tensorflow/core/api_def/python_api/api_def_ConcatenateDataset.pbtxt	1
tensorflow/core/api_def/python_api/api_def_ConditionalAccumulator.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Conj.pbtxt	2
tensorflow/core/api_def/python_api/api_def_ConjugateTranspose.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Const.pbtxt	2
tensorflow/core/api_def/python_api/api_def_ConsumeMutexLock.pbtxt	1
tensorflow/core/api_def/python_api/api_def_ControlTrigger.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Conv2D.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Conv2DBackpropFilter.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Conv2DBackpropInput.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Conv3D.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Conv3DBackpropFilter.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Conv3DBackpropFilterV2.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Conv3DBackpropInput.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Conv3DBackpropInputV2.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Cos.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Cosh.pbtxt	2
tensorflow/core/api_def/python_api/api_def_CountUpTo.pbtxt	1
tensorflow/core/api_def/python_api/api_def_CreateSummaryDbWriter.pbtxt	1
tensorflow/core/api_def/python_api/api_def_CreateSummaryFileWriter.pbtxt	1
tensorflow/core/api_def/python_api/api_def_CropAndResize.pbtxt	2
tensorflow/core/api_def/python_api/api_def_CropAndResizeGradBoxes.pbtxt	1
tensorflow/core/api_def/python_api/api_def_CropAndResizeGradImage.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Cross.pbtxt	2
tensorflow/core/api_def/python_api/api_def_CudnnRNN.pbtxt	1
tensorflow/core/api_def/python_api/api_def_CudnnRNNBackprop.pbtxt	1
tensorflow/core/api_def/python_api/api_def_CudnnRNNCanonicalToParams.pbtxt	1
tensorflow/core/api_def/python_api/api_def_CudnnRNNParamsSize.pbtxt	1
tensorflow/core/api_def/python_api/api_def_CudnnRNNParamsToCanonical.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Cumprod.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Cumsum.pbtxt	1
tensorflow/core/api_def/python_api/api_def_DataFormatDimMap.pbtxt	1
tensorflow/core/api_def/python_api/api_def_DataFormatVecPermute.pbtxt	1
tensorflow/core/api_def/python_api/api_def_DatasetToSingleElement.pbtxt	1
tensorflow/core/api_def/python_api/api_def_DebugGradientIdentity.pbtxt	2
tensorflow/core/api_def/python_api/api_def_DebugGradientRefIdentity.pbtxt	1
tensorflow/core/api_def/python_api/api_def_DecodeAndCropJpeg.pbtxt	2
tensorflow/core/api_def/python_api/api_def_DecodeBase64.pbtxt	2
tensorflow/core/api_def/python_api/api_def_DecodeBmp.pbtxt	2
tensorflow/core/api_def/python_api/api_def_DecodeCSV.pbtxt	2
tensorflow/core/api_def/python_api/api_def_DecodeCompressed.pbtxt	3
tensorflow/core/api_def/python_api/api_def_DecodeGif.pbtxt	2
tensorflow/core/api_def/python_api/api_def_DecodeJSONExample.pbtxt	2
tensorflow/core/api_def/python_api/api_def_DecodeJpeg.pbtxt	2
tensorflow/core/api_def/python_api/api_def_DecodePng.pbtxt	2
tensorflow/core/api_def/python_api/api_def_DecodeRaw.pbtxt	2
tensorflow/core/api_def/python_api/api_def_DeepCopy.pbtxt	1
tensorflow/core/api_def/python_api/api_def_DeleteSessionTensor.pbtxt	2
tensorflow/core/api_def/python_api/api_def_DenseToDenseSetOperation.pbtxt	1
tensorflow/core/api_def/python_api/api_def_DenseToSparseBatchDataset.pbtxt	1
tensorflow/core/api_def/python_api/api_def_DenseToSparseSetOperation.pbtxt	1
tensorflow/core/api_def/python_api/api_def_DepthToSpace.pbtxt	1
tensorflow/core/api_def/python_api/api_def_DepthwiseConv2dNative.pbtxt	2
tensorflow/core/api_def/python_api/api_def_DepthwiseConv2dNativeBackpropFilter.pbtxt	2
tensorflow/core/api_def/python_api/api_def_DepthwiseConv2dNativeBackpropInput.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Dequantize.pbtxt	2
tensorflow/core/api_def/python_api/api_def_DeserializeIterator.pbtxt	1
tensorflow/core/api_def/python_api/api_def_DeserializeManySparse.pbtxt	2
tensorflow/core/api_def/python_api/api_def_DeserializeSparse.pbtxt	1
tensorflow/core/api_def/python_api/api_def_DestroyResourceOp.pbtxt	1
tensorflow/core/api_def/python_api/api_def_DestroyTemporaryVariable.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Diag.pbtxt	2
tensorflow/core/api_def/python_api/api_def_DiagPart.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Digamma.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Dilation2D.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Dilation2DBackpropFilter.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Dilation2DBackpropInput.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Div.pbtxt	1
tensorflow/core/api_def/python_api/api_def_DivNoNan.pbtxt	3
tensorflow/core/api_def/python_api/api_def_DrawBoundingBoxes.pbtxt	2
tensorflow/core/api_def/python_api/api_def_EagerPyFunc.pbtxt	1
tensorflow/core/api_def/python_api/api_def_EditDistance.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Elu.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Empty.pbtxt	1
tensorflow/core/api_def/python_api/api_def_EncodeBase64.pbtxt	2
tensorflow/core/api_def/python_api/api_def_EncodeJpeg.pbtxt	2
tensorflow/core/api_def/python_api/api_def_EncodePng.pbtxt	2
tensorflow/core/api_def/python_api/api_def_EnqueueInQueueDataset.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Equal.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Erf.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Erfc.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Exp.pbtxt	2
tensorflow/core/api_def/python_api/api_def_ExpandDims.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Expm1.pbtxt	2
tensorflow/core/api_def/python_api/api_def_ExtractGlimpse.pbtxt	2
tensorflow/core/api_def/python_api/api_def_ExtractImagePatches.pbtxt	2
tensorflow/core/api_def/python_api/api_def_ExtractJpegShape.pbtxt	2
tensorflow/core/api_def/python_api/api_def_FFT.pbtxt	4
tensorflow/core/api_def/python_api/api_def_FFT2D.pbtxt	1
tensorflow/core/api_def/python_api/api_def_FFT3D.pbtxt	1
tensorflow/core/api_def/python_api/api_def_FIFOQueue.pbtxt	2
tensorflow/core/api_def/python_api/api_def_FIFOQueueV2.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Fact.pbtxt	2
tensorflow/core/api_def/python_api/api_def_FakeParam.pbtxt	1
tensorflow/core/api_def/python_api/api_def_FakeQuantWithMinMaxArgs.pbtxt	2
tensorflow/core/api_def/python_api/api_def_FakeQuantWithMinMaxArgsGradient.pbtxt	2
tensorflow/core/api_def/python_api/api_def_FakeQuantWithMinMaxVars.pbtxt	2
tensorflow/core/api_def/python_api/api_def_FakeQuantWithMinMaxVarsGradient.pbtxt	2
tensorflow/core/api_def/python_api/api_def_FakeQuantWithMinMaxVarsPerChannel.pbtxt	2
tensorflow/core/api_def/python_api/api_def_FakeQuantWithMinMaxVarsPerChannelGradient.pbtxt	2
tensorflow/core/api_def/python_api/api_def_FakeQueue.pbtxt	2
tensorflow/core/api_def/python_api/api_def_FeatureStatsDataset.pbtxt	1
tensorflow/core/api_def/python_api/api_def_FilterDataset.pbtxt	1
tensorflow/core/api_def/python_api/api_def_FixedLengthRecordDataset.pbtxt	1
tensorflow/core/api_def/python_api/api_def_FixedLengthRecordReader.pbtxt	2
tensorflow/core/api_def/python_api/api_def_FixedLengthRecordReaderV2.pbtxt	2
tensorflow/core/api_def/python_api/api_def_FixedUnigramCandidateSampler.pbtxt	2
tensorflow/core/api_def/python_api/api_def_FlatMapDataset.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Floor.pbtxt	2
tensorflow/core/api_def/python_api/api_def_FloorDiv.pbtxt	2
tensorflow/core/api_def/python_api/api_def_FloorMod.pbtxt	2
tensorflow/core/api_def/python_api/api_def_FlushSummaryWriter.pbtxt	1
tensorflow/core/api_def/python_api/api_def_For.pbtxt	1
tensorflow/core/api_def/python_api/api_def_FractionalAvgPool.pbtxt	2
tensorflow/core/api_def/python_api/api_def_FractionalMaxPool.pbtxt	2
tensorflow/core/api_def/python_api/api_def_FusedBatchNorm.pbtxt	2
tensorflow/core/api_def/python_api/api_def_FusedBatchNormGrad.pbtxt	1
tensorflow/core/api_def/python_api/api_def_FusedBatchNormGradV2.pbtxt	1
tensorflow/core/api_def/python_api/api_def_FusedBatchNormV2.pbtxt	2
tensorflow/core/api_def/python_api/api_def_FusedPadConv2D.pbtxt	1
tensorflow/core/api_def/python_api/api_def_FusedResizeAndPadConv2D.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Gather.pbtxt	1
tensorflow/core/api_def/python_api/api_def_GatherNd.pbtxt	2
tensorflow/core/api_def/python_api/api_def_GatherV2.pbtxt	1
tensorflow/core/api_def/python_api/api_def_GenerateVocabRemapping.pbtxt	2
tensorflow/core/api_def/python_api/api_def_GeneratorDataset.pbtxt	1
tensorflow/core/api_def/python_api/api_def_GetSessionHandle.pbtxt	2
tensorflow/core/api_def/python_api/api_def_GetSessionHandleV2.pbtxt	2
tensorflow/core/api_def/python_api/api_def_GetSessionTensor.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Greater.pbtxt	2
tensorflow/core/api_def/python_api/api_def_GreaterEqual.pbtxt	2
tensorflow/core/api_def/python_api/api_def_GroupByWindowDataset.pbtxt	1
tensorflow/core/api_def/python_api/api_def_HSVToRGB.pbtxt	2
tensorflow/core/api_def/python_api/api_def_HashTable.pbtxt	2
tensorflow/core/api_def/python_api/api_def_HashTableV2.pbtxt	2
tensorflow/core/api_def/python_api/api_def_HistogramFixedWidth.pbtxt	2
tensorflow/core/api_def/python_api/api_def_HistogramSummary.pbtxt	2
tensorflow/core/api_def/python_api/api_def_IFFT.pbtxt	4
tensorflow/core/api_def/python_api/api_def_IFFT2D.pbtxt	1
tensorflow/core/api_def/python_api/api_def_IFFT3D.pbtxt	1
tensorflow/core/api_def/python_api/api_def_IRFFT.pbtxt	1
tensorflow/core/api_def/python_api/api_def_IRFFT2D.pbtxt	1
tensorflow/core/api_def/python_api/api_def_IRFFT3D.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Identity.pbtxt	1
tensorflow/core/api_def/python_api/api_def_IdentityReader.pbtxt	2
tensorflow/core/api_def/python_api/api_def_IdentityReaderV2.pbtxt	2
tensorflow/core/api_def/python_api/api_def_If.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Igamma.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Igammac.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Imag.pbtxt	1
tensorflow/core/api_def/python_api/api_def_ImageSummary.pbtxt	2
tensorflow/core/api_def/python_api/api_def_ImmutableConst.pbtxt	1
tensorflow/core/api_def/python_api/api_def_ImportEvent.pbtxt	1
tensorflow/core/api_def/python_api/api_def_InTopK.pbtxt	2
tensorflow/core/api_def/python_api/api_def_InTopKV2.pbtxt	2
tensorflow/core/api_def/python_api/api_def_InitializeTable.pbtxt	2
tensorflow/core/api_def/python_api/api_def_InitializeTableFromTextFile.pbtxt	2
tensorflow/core/api_def/python_api/api_def_InitializeTableFromTextFileV2.pbtxt	2
tensorflow/core/api_def/python_api/api_def_InitializeTableV2.pbtxt	2
tensorflow/core/api_def/python_api/api_def_InplaceAdd.pbtxt	1
tensorflow/core/api_def/python_api/api_def_InplaceSub.pbtxt	1
tensorflow/core/api_def/python_api/api_def_InplaceUpdate.pbtxt	1
tensorflow/core/api_def/python_api/api_def_InterleaveDataset.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Inv.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Invert.pbtxt	2
tensorflow/core/api_def/python_api/api_def_InvertPermutation.pbtxt	2
tensorflow/core/api_def/python_api/api_def_IsFinite.pbtxt	2
tensorflow/core/api_def/python_api/api_def_IsInf.pbtxt	2
tensorflow/core/api_def/python_api/api_def_IsNan.pbtxt	2
tensorflow/core/api_def/python_api/api_def_IsVariableInitialized.pbtxt	1
tensorflow/core/api_def/python_api/api_def_Iterator.pbtxt	1
tensorflow/core/api_def/python_api/api_def_IteratorFromStringHandle.pbtxt	1
tensorflow/core/api_def/python_api/api_def_IteratorGetNext.pbtxt	1
tensorflow/core/api_def/python_api/api_def_IteratorGetNextAsOptional.pbtxt	1
tensorflow/core/api_def/python_api/api_def_IteratorGetNextSync.pbtxt	1
tensorflow/core/api_def/python_api/api_def_IteratorToStringHandle.pbtxt	1
tensorflow/core/api_def/python_api/api_def_L2Loss.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LMDBReader.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LRN.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LatencyStatsDataset.pbtxt	1
tensorflow/core/api_def/python_api/api_def_LearnedUnigramCandidateSampler.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LeftShift.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Less.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LessEqual.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Lgamma.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LinSpace.pbtxt	2
tensorflow/core/api_def/python_api/api_def_ListDiff.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LoadAndRemapMatrix.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Log.pbtxt	2
tensorflow/core/api_def/python_api/api_def_Log1p.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LogMatrixDeterminant.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LogSoftmax.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LogUniformCandidateSampler.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LogicalAnd.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LogicalNot.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LogicalOr.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LookupTableExport.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LookupTableExportV2.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LookupTableFind.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LookupTableFindV2.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LookupTableImport.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LookupTableImportV2.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LookupTableInsert.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LookupTableInsertV2.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LookupTableSize.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LookupTableSizeV2.pbtxt	2
tensorflow/core/api_def/python_api/api_def_LoopCond.pbtxt	1
tensorflow/core/api_def/python_api/api_def_MakeIterator.pbtxt	1
tensorflow/core/api_def/python_api/api_def_MapAndBatchDataset.pbtxt	1
tensorflow/core/api_def/python_api/api_def_MapClear.pbtxt	1
tensorflow/core/api_def/python_api/api_def_MapDataset.pbtxt	1
tensorflow/core/api_def/python_api/api_def_MapIncompleteSize.pbtxt	1
tensorflow/core/api_def/python_api/api_def_MapPeek.pbtxt	1
tensorflow/core/api_def/python_api/api_def_MapSize.pbtxt	1
tensorflow/core/api_def/python_api/api_def_MapStage.pbtxt	1
tensorflow/core/api_def/python_api/api_def_MapUnstage.pbtxt	1
tensorflow/core/api_def/python_api/api_def_MapUnstageNoKey.pbtxt	1
tensorflow/core/api_def/python_api/api_def_MatMul.pbtxt	2
tensorflow/core/api_def/python_api/api_def_MatchingFiles.pbtxt	2
tensorflow/core/api_def/python_api/api_def_MatrixBandPart.pbtxt	4
tensorflow/core/api_def/python_api/api_def_MatrixDeterminant.pbtxt	4
tensorflow/core/api_def/python_api/api_def_MatrixDiag.pbtxt	4
tensorflow/core/api_def/python_api/api_def_MatrixDiagPart.pbtxt	4
tensorflow/core/api_def/python_api/api_def_MatrixExponential.pbtxt	1
tensorflow/core/api_def/python_api/api_def_MatrixInverse.pbtxt	4
tensorflow/core/api_def/python_api/api_def_MatrixSetDiag.pbtxt	4
tensorflow/core/api_def/python_api/api_def_MatrixSolve.pbtxt	4
tensorflow/core/api_def/python_api/api_def_MatrixSolveLs.pbtxt	2
tensorflow/core/api_def/python_api/api_def_MatrixTriangularSolve.pbtxt	4
tensorflow/core/api_def/python_api/api_def_Max.pbtxt	2
tensorflow/core/api_def/python_api/api_def_MaxPool.pbtxt	2
tensorflow/core/api_def/python_api/api_def_MaxPool3D.pbtxt	1
tensorflow/core/api_def/python_api/api_def_MaxPool3DGrad.pbtxt	2
tensorflow/core/api_def/python_api/api_def_MaxPool3DGradGrad.pbtxt	2
tensorflow/core/api_def/python_api/api_def_MaxPoolGradGrad.pbtxt	2
tensorflow/core/api_def/python_api/api_def_MaxPoolGradGradV2.pbtxt	1
tensorflow/core/api_def/python_api/api_def_MaxPoolGradGradWithArgmax.pbtxt	2
tensorflow/core/api_def/python_api/api_def_MaxPoolGradV2.pbtxt	1
